year,film,group,word,count
2015,spotlight,White,letters,8
2015,spotlight,White,called,8
2015,spotlight,White,herald,8
2015,spotlight,White,hard,8
2015,spotlight,White,wan,8
2015,spotlight,White,taking,8
2015,spotlight,White,things,8
2015,spotlight,White,sipe,8
2015,spotlight,White,stop,8
2015,spotlight,White,jeez,7
2015,spotlight,White,bigger,7
2015,spotlight,White,leave,7
2015,spotlight,White,kind,7
2015,spotlight,White,richard,7
2015,spotlight,White,john,7
2015,spotlight,White,god,7
2015,spotlight,White,docs,7
2015,spotlight,White,abuse,7
2015,spotlight,White,found,7
2015,spotlight,White,eric,7
2015,spotlight,White,team,7
2015,spotlight,White,pete,7
2015,spotlight,White,talked,7
2015,spotlight,White,talbot,7
2015,spotlight,White,press,7
2015,spotlight,White,sweeney,7
2015,spotlight,White,week,7
2015,spotlight,White,show,7
2015,spotlight,White,stories,7
2015,spotlight,White,ninety,7
2015,spotlight,White,molested,7
2015,spotlight,White,listen,7
2015,spotlight,White,question,6
2015,spotlight,White,questions,6
2015,spotlight,White,sounds,6
2015,spotlight,White,marty,6
2015,spotlight,White,jim,6
2015,spotlight,White,street,6
2015,spotlight,White,ran,6
2015,spotlight,White,record,6
2015,spotlight,White,settled,6
2015,spotlight,White,writing,6
2015,spotlight,White,part,6
2015,spotlight,White,end,6
2015,spotlight,White,wanted,6
2015,spotlight,White,feel,6
2015,spotlight,White,freakin,6
2015,spotlight,White,follow,6
2015,spotlight,White,yep,6
2015,spotlight,White,takes,6
2015,spotlight,White,idea,6
2015,spotlight,White,huh,6
2015,spotlight,White,track,6
2015,spotlight,White,tomorrow,6
2015,spotlight,White,times,6
2015,spotlight,White,rogers,5
2015,spotlight,White,system,5
2015,spotlight,White,started,5
2015,spotlight,White,suit,5
2015,spotlight,White,telling,5
2015,spotlight,White,set,5
2015,spotlight,White,sealed,5
2015,spotlight,White,victim,5
2015,spotlight,White,book,5
2015,spotlight,White,morrisey,5
2015,spotlight,White,moved,5
2015,spotlight,White,nana,5
2015,spotlight,White,day,5
2015,spotlight,White,donna,5
2015,spotlight,White,met,5
2015,spotlight,White,directories,5
2015,spotlight,White,mind,5
2015,spotlight,White,numbers,5
2015,spotlight,White,parish,5
2015,spotlight,White,close,5
2015,spotlight,White,organization,5
2015,spotlight,White,city,5
2015,spotlight,White,goddamn,5
2015,spotlight,White,gave,5
2015,spotlight,White,letter,5
2015,spotlight,White,home,5
2015,spotlight,White,guess,5
2015,spotlight,White,involved,5
2015,spotlight,White,liam,5
2015,spotlight,White,folo,5
2015,spotlight,White,list,5
2015,spotlight,White,family,5
2015,spotlight,White,play,5
2015,spotlight,White,problem,5
2015,spotlight,White,bishop,5
2015,spotlight,White,pfeiffer,5
2015,spotlight,White,check,5
2015,spotlight,White,percent,5
2015,the-big-short,POC,bet,6
2015,the-big-short,POC,morgan,5
2015,the-big-short,POC,cdo,5
2015,the-big-short,White,mortgage,55
2015,the-big-short,White,bonds,52
2015,the-big-short,White,people,44
2015,the-big-short,White,banks,37
2015,the-big-short,White,mark,36
2015,the-big-short,White,money,29
2015,the-big-short,White,make,28
2015,the-big-short,White,wrong,27
2015,the-big-short,White,market,27
2015,the-big-short,White,shit,27
2015,the-big-short,White,swaps,26
2015,the-big-short,White,housing,24
2015,the-big-short,White,cdos,23
2015,the-big-short,White,big,23
2015,the-big-short,White,years,22
2015,the-big-short,White,million,22
2015,the-big-short,White,sell,22
2015,the-big-short,White,bank,20
2015,the-big-short,White,bond,20
2015,the-big-short,White,time,20
2015,the-big-short,White,good,20
2015,the-big-short,White,ben,19
2015,the-big-short,White,hey,19
2015,the-big-short,White,subprime,19
2015,the-big-short,White,mortgages,19
2015,the-big-short,White,bear,18
2015,the-big-short,White,morgan,18
2015,the-big-short,White,b,17
2015,the-big-short,White,call,17
2015,the-big-short,White,short,17
2015,the-big-short,White,thing,17
2015,the-big-short,White,jamie,17
2015,the-big-short,White,bet,17
2015,the-big-short,White,cdo,16
2015,the-big-short,White,billion,16
2015,the-big-short,White,fund,16
2015,the-big-short,White,world,16
2015,the-big-short,White,bad,16
2015,the-big-short,White,risk,15
2015,the-big-short,White,year,15
2015,the-big-short,White,charlie,15
2015,the-big-short,White,pay,14
2015,the-big-short,White,guy,14
2015,the-big-short,White,back,13
2015,the-big-short,White,credit,13
2015,the-big-short,White,rate,13
2015,the-big-short,White,thought,13
2015,the-big-short,White,great,12
2015,the-big-short,White,buy,12
2015,the-big-short,White,talk,12
2015,the-big-short,White,michael,12
2015,the-big-short,White,loans,12
2015,the-big-short,White,hell,11
2015,the-big-short,White,aaa,11
2015,the-big-short,White,fail,11
2015,the-big-short,White,selling,11
2015,the-big-short,White,day,11
2015,the-big-short,White,ratings,11
2015,the-big-short,White,fraud,11
2015,the-big-short,White,job,10
2015,the-big-short,White,vennett,10
2015,the-big-short,White,rates,10
2015,the-big-short,White,sec,10
2015,the-big-short,White,default,10
2015,the-big-short,White,stop,10
2015,the-big-short,White,baum,10
2015,the-big-short,White,guys,10
2015,the-big-short,White,deal,10
2015,the-big-short,White,fees,9
2015,the-big-short,White,feel,9
2015,the-big-short,White,paid,9
2015,the-big-short,White,position,9
2015,the-big-short,White,work,9
2015,the-big-short,White,wow,9
2015,the-big-short,White,days,9
2015,the-big-short,White,real,9
2015,the-big-short,White,put,9
2015,the-big-short,White,find,9
2015,the-big-short,White,trade,9
2015,the-big-short,White,burry,9
2015,the-big-short,White,lot,9
2015,the-big-short,White,holy,9
2015,the-big-short,White,losses,9
2015,the-big-short,White,agencies,9
2015,the-big-short,White,hate,9
2015,the-big-short,White,bubble,9
2015,the-big-short,White,hear,8
2015,the-big-short,White,things,8
2015,the-big-short,White,lose,8
2015,the-big-short,White,late,8
2015,the-big-short,White,kathy,8
2015,the-big-short,White,investors,8
2015,the-big-short,White,told,8
2015,the-big-short,White,crazy,8
2015,the-big-short,White,called,8
2015,the-big-short,White,government,8
2015,the-big-short,White,tranches,8
2015,the-big-short,White,adjustable,8
2015,the-big-short,White,fun,8
2015,the-big-short,White,understand,8
2015,the-big-short,White,fuck,8
2015,the-big-short,White,read,7
2015,the-big-short,White,rated,7
2015,the-big-short,White,fucking,7
2015,the-big-short,White,trust,7
2015,the-big-short,White,dollars,7
2015,the-big-short,White,wife,7
2015,the-big-short,White,face,7
2015,the-big-short,White,wait,7
2015,the-big-short,White,vinny,7
2015,the-big-short,White,interest,7
2015,the-big-short,White,stanley,7
2015,the-big-short,White,company,7
2015,the-big-short,White,makes,7
2015,the-big-short,White,made,7
2015,the-big-short,White,means,7
2015,the-big-short,White,part,7
2015,the-big-short,White,number,7
2015,the-big-short,White,talking,7
2015,the-big-short,White,street,7
2015,the-big-short,White,home,7
2015,the-big-short,White,system,7
2015,the-big-short,White,collapse,7
2015,the-big-short,White,business,7
2015,the-big-short,White,brother,7
2015,the-big-short,White,bought,7
2015,the-big-short,White,care,7
2015,the-big-short,White,wall,6
2015,the-big-short,White,pretty,6
2015,the-big-short,White,economy,6
2015,the-big-short,White,wanted,6
2015,the-big-short,White,eye,6
2015,the-big-short,White,paul,6
2015,the-big-short,White,payment,6
2015,the-big-short,White,percent,6
2015,the-big-short,White,perfect,6
2015,the-big-short,White,thousand,6
2015,the-big-short,White,synthetic,6
2015,the-big-short,White,ago,6
2015,the-big-short,White,hold,6
2015,the-big-short,White,idea,6
2015,the-big-short,White,underlying,6
2015,the-big-short,White,taking,6
2015,the-big-short,White,happen,6
2015,the-big-short,White,thousands,6
2015,the-big-short,White,thinking,6
2015,the-big-short,White,heart,6
2015,the-big-short,White,give,6
2015,the-big-short,White,aa,6
2015,the-big-short,White,stearns,6
2015,the-big-short,White,lawrence,6
2015,the-big-short,White,prices,6
2015,the-big-short,White,left,6
2015,the-big-short,White,life,6
2015,the-big-short,White,fine,6
2015,the-big-short,White,lost,6
2015,the-big-short,White,love,6
2015,the-big-short,White,banker,6
2015,the-big-short,White,filled,6
2015,the-big-short,White,happened,6
2015,the-big-short,White,making,6
2015,the-big-short,White,insurance,6
2015,the-big-short,White,attack,6
2015,the-big-short,White,investment,6
2015,the-big-short,White,fish,6
2015,the-big-short,White,price,6
2015,the-big-short,White,backed,5
2015,the-big-short,White,bets,5
2015,the-big-short,White,show,5
2015,the-big-short,White,shorts,5
2015,the-big-short,White,loan,5
2015,the-big-short,White,started,5
2015,the-big-short,White,sold,5
2015,the-big-short,White,jared,5
2015,the-big-short,White,simple,5
2015,the-big-short,White,run,5
2015,the-big-short,White,person,5
2015,the-big-short,White,phone,5
2015,the-big-short,White,risky,5
2015,the-big-short,White,numbers,5
2015,the-big-short,White,office,5
2015,the-big-short,White,past,5
2015,the-big-short,White,defaults,5
2015,the-big-short,White,crap,5
2015,the-big-short,White,cynthia,5
2015,the-big-short,White,dog,5
2015,the-big-short,White,worth,5
2015,the-big-short,White,dr,5
2015,the-big-short,White,companies,5
2015,the-big-short,White,buying,5
2015,the-big-short,White,calling,5
2015,the-big-short,White,calls,5
2015,the-big-short,White,clear,5
2015,the-big-short,White,stupidity,5
2015,the-big-short,White,greenspan,5
2015,the-big-short,White,half,5
2015,the-big-short,White,happening,5
2015,the-big-short,White,high,5
2015,the-big-short,White,vegas,5
2015,the-big-short,White,found,5
2015,the-big-short,White,turned,5
2015,the-big-short,White,truth,5
2015,the-big-short,White,triple,5
2015,the-big-short,White,trader,5
2015,the-martian,POC,mars,12
2015,the-martian,POC,mark,11
2015,the-martian,POC,make,9
2015,the-martian,POC,mission,9
2015,the-martian,POC,commander,8
2015,the-martian,POC,ares,8
2015,the-martian,POC,alive,7
2015,the-martian,POC,days,7
2015,the-martian,POC,hermes,7
2015,the-martian,POC,launch,6
2015,the-martian,POC,back,6
2015,the-martian,POC,time,5
2015,the-martian,POC,work,5
2015,the-martian,POC,hab,5
2015,the-martian,POC,watney,5
2015,the-martian,POC,point,5
2015,the-martian,POC,ship,5
2015,the-martian,POC,mav,5
2015,the-martian,White,commander,36
2015,the-martian,White,mark,32
2015,the-martian,White,watney,27
2015,the-martian,White,make,24
2015,the-martian,White,hermes,23
2015,the-martian,White,days,22
2015,the-martian,White,time,22
2015,the-martian,White,martinez,21
2015,the-martian,White,launch,21
2015,the-martian,White,nasa,21
2015,the-martian,White,mission,21
2015,the-martian,White,meters,20
2015,the-martian,White,mars,19
2015,the-martian,White,space,19
2015,the-martian,White,intercept,19
2015,the-martian,White,johanssen,18
2015,the-martian,White,problem,17
2015,the-martian,White,home,15
2015,the-martian,White,copy,15
2015,the-martian,White,mav,15
2015,the-martian,White,good,15
2015,the-martian,White,die,14
2015,the-martian,White,alive,13
2015,the-martian,White,beck,12
2015,the-martian,White,lewis,12
2015,the-martian,White,vincent,12
2015,the-martian,White,velocity,11
2015,the-martian,White,ares,11
2015,the-martian,White,work,10
2015,the-martian,White,suit,10
2015,the-martian,White,vogel,10
2015,the-martian,White,long,10
2015,the-martian,White,dead,10
2015,the-martian,White,hab,10
2015,the-martian,White,crew,9
2015,the-martian,White,figure,9
2015,the-martian,White,control,9
2015,the-martian,White,day,9
2015,the-martian,White,hundred,9
2015,the-martian,White,back,9
2015,the-martian,White,probe,9
2015,the-martian,White,bad,9
2015,the-martian,White,minutes,8
2015,the-martian,White,man,8
2015,the-martian,White,left,8
2015,the-martian,White,guys,8
2015,the-martian,White,travel,8
2015,the-martian,White,bring,8
2015,the-martian,White,team,8
2015,the-martian,White,kilometers,8
2015,the-martian,White,point,8
2015,the-martian,White,rover,8
2015,the-martian,White,montage,7
2015,the-martian,White,hear,7
2015,the-martian,White,food,7
2015,the-martian,White,flight,7
2015,the-martian,White,give,7
2015,the-martian,White,plan,7
2015,the-martian,White,sol,7
2015,the-martian,White,bomb,7
2015,the-martian,White,water,7
2015,the-martian,White,years,7
2015,the-martian,White,wrong,7
2015,the-martian,White,thing,7
2015,the-martian,White,life,6
2015,the-martian,White,fuel,6
2015,the-martian,White,call,6
2015,the-martian,White,planet,6
2015,the-martian,White,shut,6
2015,the-martian,White,shit,6
2015,the-martian,White,ship,6
2015,the-martian,White,teddy,6
2015,the-martian,White,working,6
2015,the-martian,White,wait,6
2015,the-martian,White,news,6
2015,the-martian,White,world,5
2015,the-martian,White,camera,5
2015,the-martian,White,bruce,5
2015,the-martian,White,hours,5
2015,the-martian,White,mitch,5
2015,the-martian,White,big,5
2015,the-martian,White,begin,5
2015,the-martian,White,sols,5
2015,the-martian,White,distance,5
2015,the-martian,White,degrees,5
2015,the-martian,White,contact,5
2015,the-martian,White,seconds,5
2015,the-martian,White,send,5
2015,the-martian,White,schedule,5
2015,the-martian,White,crater,5
2015,the-martian,White,astronaut,5
2015,the-martian,White,killed,5
2015,the-martian,White,airlock,5
2015,the-martian,White,ahead,5
2015,the-revenant,White,glass,27
2015,the-revenant,White,back,20
2015,the-revenant,White,captain,18
2015,the-revenant,White,'ree,15
2015,the-revenant,White,fort,13
2015,the-revenant,White,fitzgerald,13
2015,the-revenant,White,night,13
2015,the-revenant,White,union,13
2015,the-revenant,White,rifle,12
2015,the-revenant,White,long,11
2015,the-revenant,White,make,11
2015,the-revenant,White,pig,11
2015,the-revenant,White,ya,10
2015,the-revenant,White,good,10
2015,the-revenant,White,henry,10
2015,the-revenant,White,'em,9
2015,the-revenant,White,company,9
2015,the-revenant,White,time,9
2015,the-revenant,White,bridger,8
2015,the-revenant,White,boy,8
2015,the-revenant,White,mr,8
2015,the-revenant,White,hugh,8
2015,the-revenant,White,horse,8
2015,the-revenant,White,hell,8
2015,the-revenant,White,die,8
2015,the-revenant,White,rocky,7
2015,the-revenant,White,rest,7
2015,the-revenant,White,stay,7
2015,the-revenant,White,dead,7
2015,the-revenant,White,find,7
2015,the-revenant,White,left,7
2015,the-revenant,White,doin,6
2015,the-revenant,White,days,6
2015,the-revenant,White,shit,6
2015,the-revenant,White,give,6
2015,the-revenant,White,mountain,6
2015,the-revenant,White,leave,6
2015,the-revenant,White,fur,6
2015,the-revenant,White,river,6
2015,the-revenant,White,figured,6
2015,the-revenant,White,grizzly,5
2015,the-revenant,White,jesus,5
2015,the-revenant,White,ai,5
2015,the-revenant,White,camp,5
2015,the-revenant,White,ass,5
2015,the-revenant,White,chance,5
2015,the-revenant,White,day,5
2015,the-revenant,White,outta,5
2015,the-revenant,White,men,5
2015,the-revenant,White,supplies,5
2015,the-revenant,White,sleep,5
2017,call-me-by-your-name,White,tu,35
2017,call-me-by-your-name,White,oliver,32
2017,call-me-by-your-name,White,je,26
2017,call-me-by-your-name,White,pas,23
2017,call-me-by-your-name,White,things,19
2017,call-me-by-your-name,White,elio,18
2017,call-me-by-your-name,White,ne,17
2017,call-me-by-your-name,White,good,17
2017,call-me-by-your-name,White,time,16
2017,call-me-by-your-name,White,feel,14
2017,call-me-by-your-name,White,il,14
2017,call-me-by-your-name,White,back,13
2017,call-me-by-your-name,White,day,12
2017,call-me-by-your-name,White,make,11
2017,call-me-by-your-name,White,le,11
2017,call-me-by-your-name,White,play,10
2017,call-me-by-your-name,White,speak,10
2017,call-me-by-your-name,White,night,10
2017,call-me-by-your-name,White,father,9
2017,call-me-by-your-name,White,pourquoi,9
2017,call-me-by-your-name,White,town,9
2017,call-me-by-your-name,White,read,8
2017,call-me-by-your-name,White,love,8
2017,call-me-by-your-name,White,mafalda,8
2017,call-me-by-your-name,White,books,8
2017,call-me-by-your-name,White,dinner,8
2017,call-me-by-your-name,White,moi,7
2017,call-me-by-your-name,White,wrong,7
2017,call-me-by-your-name,White,si,7
2017,call-me-by-your-name,White,suis,7
2017,call-me-by-your-name,White,room,7
2017,call-me-by-your-name,White,tonight,7
2017,call-me-by-your-name,White,year,6
2017,call-me-by-your-name,White,les,6
2017,call-me-by-your-name,White,life,6
2017,call-me-by-your-name,White,long,6
2017,call-me-by-your-name,White,people,6
2017,call-me-by-your-name,White,thought,6
2017,call-me-by-your-name,White,mom,6
2017,call-me-by-your-name,White,mind,6
2017,call-me-by-your-name,White,veux,6
2017,call-me-by-your-name,White,bien,6
2017,call-me-by-your-name,White,es,6
2017,call-me-by-your-name,White,sick,6
2017,call-me-by-your-name,White,bach,6
2017,call-me-by-your-name,White,find,6
2017,call-me-by-your-name,White,remember,6
2017,call-me-by-your-name,White,pick,5
2017,call-me-by-your-name,White,sit,5
2017,call-me-by-your-name,White,show,5
2017,call-me-by-your-name,White,qui,5
2017,call-me-by-your-name,White,avec,5
2017,call-me-by-your-name,White,great,5
2017,call-me-by-your-name,White,beat,5
2017,call-me-by-your-name,White,book,5
2017,call-me-by-your-name,White,anchise,5
2017,call-me-by-your-name,White,coming,5
2017,call-me-by-your-name,White,est,5
2017,call-me-by-your-name,White,dad,5
2017,call-me-by-your-name,White,de,5
2017,call-me-by-your-name,White,dis,5
2017,call-me-by-your-name,White,felt,5
2017,call-me-by-your-name,White,chiara,5
2017,call-me-by-your-name,White,leave,5
2017,call-me-by-your-name,White,thing,5
2017,call-me-by-your-name,White,toi,5
2017,call-me-by-your-name,White,today,5
2017,call-me-by-your-name,White,te,5
2017,call-me-by-your-name,White,va,5
2017,call-me-by-your-name,White,wanted,5
2017,call-me-by-your-name,White,turns,5
2017,call-me-by-your-name,White,ça,5
2017,call-me-by-your-name,White,word,5
2017,call-me-by-your-name,White,summer,5
2017,darkest-hour,White,peace,25
2017,darkest-hour,White,war,23
2017,darkest-hour,White,sir,23
2017,darkest-hour,White,minister,22
2017,darkest-hour,White,prime,21
2017,darkest-hour,White,good,21
2017,darkest-hour,White,mr,18
2017,darkest-hour,White,time,18
2017,darkest-hour,White,french,17
2017,darkest-hour,White,halifax,15
2017,darkest-hour,White,men,14
2017,darkest-hour,White,country,13
2017,darkest-hour,White,cabinet,13
2017,darkest-hour,White,france,12
2017,darkest-hour,White,general,12
2017,darkest-hour,White,man,11
2017,darkest-hour,White,hitler,11
2017,darkest-hour,White,german,11
2017,darkest-hour,White,party,11
2017,darkest-hour,White,winston,10
2017,darkest-hour,White,confidence,10
2017,darkest-hour,White,dunkirk,10
2017,darkest-hour,White,today,9
2017,darkest-hour,White,forces,9
2017,darkest-hour,White,bertie,9
2017,darkest-hour,White,army,9
2017,darkest-hour,White,nation,9
2017,darkest-hour,White,made,9
2017,darkest-hour,White,fight,9
2017,darkest-hour,White,day,8
2017,darkest-hour,White,british,8
2017,darkest-hour,White,government,8
2017,darkest-hour,White,back,8
2017,darkest-hour,White,germany,8
2017,darkest-hour,White,majesty,8
2017,darkest-hour,White,lord,8
2017,darkest-hour,White,moment,8
2017,darkest-hour,White,victory,8
2017,darkest-hour,White,island,8
2017,darkest-hour,White,talks,8
2017,darkest-hour,White,speak,8
2017,darkest-hour,White,support,8
2017,darkest-hour,White,terms,7
2017,darkest-hour,White,days,7
2017,darkest-hour,White,boats,7
2017,darkest-hour,White,belgium,7
2017,darkest-hour,White,long,7
2017,darkest-hour,White,hour,7
2017,darkest-hour,White,holland,7
2017,darkest-hour,White,house,7
2017,darkest-hour,White,full,7
2017,darkest-hour,White,give,7
2017,darkest-hour,White,god,7
2017,darkest-hour,White,people,7
2017,darkest-hour,White,darling,6
2017,darkest-hour,White,join,6
2017,darkest-hour,White,speaker,6
2017,darkest-hour,White,ismay,6
2017,darkest-hour,White,invasion,6
2017,darkest-hour,White,garrison,6
2017,darkest-hour,White,bloody,6
2017,darkest-hour,White,offer,6
2017,darkest-hour,White,stop,6
2017,darkest-hour,White,asked,6
2017,darkest-hour,White,parliament,6
2017,darkest-hour,White,duty,6
2017,darkest-hour,White,king,6
2017,darkest-hour,White,sea,6
2017,darkest-hour,White,calais,6
2017,darkest-hour,White,miss,6
2017,darkest-hour,White,resign,6
2017,darkest-hour,White,ripe,6
2017,darkest-hour,White,coming,6
2017,darkest-hour,White,reach,6
2017,darkest-hour,White,end,6
2017,darkest-hour,White,negotiations,6
2017,darkest-hour,White,mind,5
2017,darkest-hour,White,opposition,5
2017,darkest-hour,White,land,5
2017,darkest-hour,White,hours,5
2017,darkest-hour,White,hope,5
2017,darkest-hour,White,years,5
2017,darkest-hour,White,turn,5
2017,darkest-hour,White,tanks,5
2017,darkest-hour,White,tonight,5
2017,darkest-hour,White,surrender,5
2017,darkest-hour,White,words,5
2017,darkest-hour,White,word,5
2017,darkest-hour,White,question,5
2017,darkest-hour,White,power,5
2017,darkest-hour,White,part,5
2017,darkest-hour,White,room,5
2017,darkest-hour,White,read,5
2017,darkest-hour,White,record,5
2017,darkest-hour,White,europe,5
2017,darkest-hour,White,feel,5
2017,darkest-hour,White,address,5
2017,darkest-hour,White,empire,5
2017,darkest-hour,White,clear,5
2017,darkest-hour,White,chamberlain,5
2017,darkest-hour,White,germans,5
2017,darkest-hour,White,afraid,5
2017,darkest-hour,White,fighting,5
2017,dunkirk,White,george,12
2017,dunkirk,White,fortis,10
2017,dunkirk,White,fight,8
2017,dunkirk,White,back,8
2017,dunkirk,White,men,8
2017,dunkirk,White,home,7
2017,dunkirk,White,dad,7
2017,dunkirk,White,understood,6
2017,dunkirk,White,gallons,6
2017,dunkirk,White,bloody,5
2017,dunkirk,White,dunkirk,5
2017,dunkirk,White,navy,5
2017,dunkirk,White,turn,5
2017,dunkirk,White,thousand,5
2017,dunkirk,White,line,5
2017,dunkirk,White,leader,5
2017,get-out,POC,shit,25
2017,get-out,POC,chris,18
2017,get-out,POC,back,17
2017,get-out,POC,good,15
2017,get-out,POC,rose,13
2017,get-out,POC,wait,12
2017,get-out,POC,people,10
2017,get-out,POC,hey,10
2017,get-out,POC,time,9
2017,get-out,POC,rod,9
2017,get-out,POC,fuck,9
2017,get-out,POC,bring,9
2017,get-out,POC,man,8
2017,get-out,POC,mom,8
2017,get-out,POC,fucked,7
2017,get-out,POC,missing,7
2017,get-out,POC,remember,6
2017,get-out,POC,white,6
2017,get-out,POC,black,6
2017,get-out,POC,told,6
2017,get-out,POC,um,6
2017,get-out,POC,wan,6
2017,get-out,POC,family,5
2017,get-out,POC,fuckin,5
2017,get-out,POC,crazy,5
2017,get-out,POC,huh,5
2017,get-out,POC,left,5
2017,get-out,POC,hold,5
2017,get-out,POC,guy,5
2017,get-out,POC,night,5
2017,get-out,POC,head,5
2017,get-out,POC,tsa,5
2017,get-out,White,chris,23
2017,get-out,White,dad,13
2017,get-out,White,people,10
2017,get-out,White,jeremy,10
2017,get-out,White,good,8
2017,get-out,White,fuck,8
2017,get-out,White,find,8
2017,get-out,White,mom,7
2017,get-out,White,shit,7
2017,get-out,White,hear,7
2017,get-out,White,wait,7
2017,get-out,White,talk,7
2017,get-out,White,love,6
2017,get-out,White,make,6
2017,get-out,White,kid,6
2017,get-out,White,time,6
2017,get-out,White,years,6
2017,get-out,White,party,6
2017,get-out,White,parents,6
2017,get-out,White,hey,5
2017,get-out,White,alright,5
2017,get-out,White,rose,5
2017,get-out,White,work,5
2017,lady-bird,White,mom,47
2017,lady-bird,White,love,24
2017,lady-bird,White,dad,20
2017,lady-bird,White,lady,16
2017,lady-bird,White,hey,16
2017,lady-bird,White,house,15
2017,lady-bird,White,bird,15
2017,lady-bird,White,make,14
2017,lady-bird,White,good,14
2017,lady-bird,White,guess,14
2017,lady-bird,White,college,12
2017,lady-bird,White,miguel,11
2017,lady-bird,White,wrong,11
2017,lady-bird,White,happy,10
2017,lady-bird,White,people,10
2017,lady-bird,White,wanted,10
2017,lady-bird,White,work,10
2017,lady-bird,White,thing,10
2017,lady-bird,White,nice,10
2017,lady-bird,White,um,9
2017,lady-bird,White,wait,9
2017,lady-bird,White,sacramento,9
2017,lady-bird,White,julie,9
2017,lady-bird,White,time,8
2017,lady-bird,White,job,8
2017,lady-bird,White,kyle,8
2017,lady-bird,White,jenna,8
2017,lady-bird,White,sex,8
2017,lady-bird,White,thought,8
2017,lady-bird,White,talk,7
2017,lady-bird,White,thanksgiving,7
2017,lady-bird,White,hate,7
2017,lady-bird,White,christine,7
2017,lady-bird,White,made,7
2017,lady-bird,White,lot,7
2017,lady-bird,White,live,7
2017,lady-bird,White,god,7
2017,lady-bird,White,fuck,7
2017,lady-bird,White,fine,7
2017,lady-bird,White,feel,7
2017,lady-bird,White,school,7
2017,lady-bird,White,number,7
2017,lady-bird,White,prom,7
2017,lady-bird,White,miss,7
2017,lady-bird,White,money,7
2017,lady-bird,White,great,6
2017,lady-bird,White,years,6
2017,lady-bird,White,kind,6
2017,lady-bird,White,weird,6
2017,lady-bird,White,life,6
2017,lady-bird,White,big,6
2017,lady-bird,White,bad,6
2017,lady-bird,White,friend,6
2017,lady-bird,White,danny,6
2017,lady-bird,White,davis,6
2017,lady-bird,White,day,6
2017,lady-bird,White,give,6
2017,lady-bird,White,math,5
2017,lady-bird,White,meet,5
2017,lady-bird,White,play,5
2017,lady-bird,White,parking,5
2017,lady-bird,White,put,5
2017,lady-bird,White,dress,5
2017,lady-bird,White,home,5
2017,lady-bird,White,fucking,5
2017,lady-bird,White,hair,5
2017,lady-bird,White,guy,5
2017,lady-bird,White,family,5
2017,lady-bird,White,find,5
2017,lady-bird,White,lie,5
2017,lady-bird,White,larry,5
2017,lady-bird,White,small,5
2017,lady-bird,White,things,5
2017,lady-bird,White,deuce,5
2017,lady-bird,White,sit,5
2017,lady-bird,White,room,5
2017,lady-bird,White,shelly,5
2017,lady-bird,White,shit,5
2017,lady-bird,White,working,5
2017,lady-bird,White,york,5
2017,lady-bird,White,walk,5
2017,lady-bird,White,totally,5
2017,lady-bird,White,tracks,5
2017,lady-bird,White,bed,5
2017,lady-bird,White,back,5
2017,lady-bird,White,city,5
2017,lady-bird,White,care,5
2017,phantom-thread,White,dress,32
2017,phantom-thread,White,alma,22
2017,phantom-thread,White,time,20
2017,phantom-thread,White,good,18
2017,phantom-thread,White,make,16
2017,phantom-thread,White,things,11
2017,phantom-thread,White,cyril,10
2017,phantom-thread,White,house,10
2017,phantom-thread,White,love,10
2017,phantom-thread,White,made,9
2017,phantom-thread,White,marry,9
2017,phantom-thread,White,long,9
2017,phantom-thread,White,asparagus,8
2017,phantom-thread,White,you…,8
2017,phantom-thread,White,fucking,8
2017,phantom-thread,White,reynolds,7
2017,phantom-thread,White,beautiful,7
2017,phantom-thread,White,leave,7
2017,phantom-thread,White,life,7
2017,phantom-thread,White,dinner,7
2017,phantom-thread,White,give,7
2017,phantom-thread,White,waiting,7
2017,phantom-thread,White,woodcock,7
2017,phantom-thread,White,night,6
2017,phantom-thread,White,mrs,6
2017,phantom-thread,White,chic,6
2017,phantom-thread,White,alright,6
2017,phantom-thread,White,wedding,6
2017,phantom-thread,White,work,6
2017,phantom-thread,White,feel,6
2017,phantom-thread,White,tonight,5
2017,phantom-thread,White,curse,5
2017,phantom-thread,White,coming,5
2017,phantom-thread,White,barbara,5
2017,phantom-thread,White,lovely,5
2017,phantom-thread,White,change,5
2017,phantom-thread,White,fuss,5
2017,phantom-thread,White,evening,5
2017,phantom-thread,White,feeling,5
2017,phantom-thread,White,dr,5
2017,phantom-thread,White,baby,5
2017,phantom-thread,White,surprise,5
2017,phantom-thread,White,start,5
2017,phantom-thread,White,stand,5
2017,phantom-thread,White,nice,5
2017,phantom-thread,White,mr,5
2017,phantom-thread,White,room,5
2017,phantom-thread,White,put,5
2017,the-post,White,graham,32
2017,the-post,White,mr,31
2017,the-post,White,times,29
2017,the-post,White,bradlee,26
2017,the-post,White,mrs,26
2017,the-post,White,phil,26
2017,the-post,White,call,25
2017,the-post,White,ben,23
2017,the-post,White,documents,23
2017,the-post,White,post,20
2017,the-post,White,good,20
2017,the-post,White,time,19
2017,the-post,White,thought,17
2017,the-post,White,father,16
2017,the-post,White,people,16
2017,the-post,White,house,16
2017,the-post,White,back,16
2017,the-post,White,wanted,16
2017,the-post,White,nixon,15
2017,the-post,White,white,15
2017,the-post,White,alright,14
2017,the-post,White,understand,14
2017,the-post,White,paper,14
2017,the-post,White,print,13
